,time,power
122,09:19:55.736000Z,0.0012874074491902926
123,09:19:56.240000Z,0.001338404559665309
124,09:19:56.743000Z,0.0013011326658681826
125,09:19:57.245000Z,0.0013840319845647825
126,09:19:57.749000Z,0.0014612571686260193
127,09:19:58.252000Z,0.0013838262388573394
128,09:19:58.755000Z,0.001330079326449441
129,09:19:59.258000Z,0.001388492299520378
130,09:19:59.761000Z,0.001313955829238316
131,09:20:00.270000Z,0.001539429821127833
132,09:20:00.772000Z,0.001277116444819479
133,09:20:01.276000Z,0.0011245606658105793
134,09:20:01.779000Z,0.001180476160171662
135,09:20:02.283000Z,0.0012529956781467404
136,09:20:02.786000Z,0.001495867911119754
137,09:20:03.289000Z,0.001595093158416711
138,09:20:03.791000Z,0.0016242519951902865
139,09:20:04.294000Z,0.001677863274554998
